"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
900,45,3,0,0,1,0,5,0,597,1,2,0,1,3,0,30
1200,55,2,0,0,2,0,4,0,891,1,1,0,1,1,0,30
1800,45,3,0,0,0,1,4,0,406,1,3,0,1,3,0,63
300,55,2,1,1,0,1,0,0,718,1,1,0,1,1,0,4
1500,25,2,1,3,1,1,4,0,1086,3,2,0,3,2,0,140
300,15,6,1,0,1,0,3,0,646,1,0,0,1,0,0,22
900,35,1,0,1,0,1,2,0,940,1,1,0,1,1,0,35
3000,35,2,0,1,1,0,6,0,733,1,1,0,1,1,0,119
3000,35,2,1,4,0,1,0,0,912,2,1,0,2,1,0,142
2100,45,2,1,1,0,1,0,0,488,1,2,0,1,3,0,69
1500,45,1,0,0,5,2,6,0,548,2,2,0,2,2,0,91
2700,15,1,1,1,2,0,3,0,993,1,1,0,0,1,0,250
2400,15,1,1,1,1,3,1,0,996,2,3,0,2,3,0,381
3000,25,1,1,0,1,0,6,0,1048,1,1,0,1,1,0,157
1200,55,2,0,1,1,0,3,0,840,2,1,0,2,1,0,35
1200,55,1,0,0,0,0,0,0,278,1,0,0,1,0,0,21
2700,15,3,1,1,1,5,3,0,537,1,2,0,1,1,0,256
3000,35,2,1,1,0,1,1,0,505,1,4,0,1,4,0,165
2700,15,1,1,2,2,0,5,0,432,1,4,0,1,4,0,439
1800,55,1,0,1,0,0,5,0,960,1,3,0,1,3,0,61
900,45,2,1,1,1,2,4,0,1392,0,0,0,0,0,0,18
900,25,4,1,0,0,2,6,0,605,0,2,0,0,2,0,26
300,25,2,1,1,0,0,2,0,646,1,3,0,1,3,0,19
1500,45,1,0,0,0,1,4,1,581,2,1,0,2,1,0,54
1200,25,2,0,0,1,1,6,0,704,2,2,0,2,2,0,93
2100,35,2,1,0,1,1,2,0,355,0,1,0,0,1,0,52
600,55,3,0,1,0,0,2,0,676,1,1,0,1,1,0,11
2400,35,2,1,0,1,0,5,0,1049,0,3,0,0,3,0,94
600,45,1,0,0,1,2,4,0,545,3,2,0,3,2,0,32
600,45,1,1,2,0,1,1,0,1050,0,2,0,0,2,0,16
1500,35,2,0,0,4,0,6,0,491,0,3,0,0,3,0,87
1500,45,2,1,1,1,3,5,0,753,1,3,0,1,3,0,61
600,15,2,1,1,1,1,5,0,1432,1,0,0,1,0,0,51
1800,25,2,1,2,0,1,4,0,924,0,2,0,0,2,0,80
1500,35,2,1,1,0,1,5,0,469,1,4,0,1,4,0,82
600,25,2,0,2,0,0,3,0,930,0,4,0,0,4,0,41
1800,25,5,1,0,1,0,5,0,804,2,0,0,2,0,0,110
1200,45,1,1,1,2,1,2,0,974,1,4,0,0,4,0,59
600,25,2,1,1,0,1,0,0,400,1,4,0,1,4,0,45
2100,15,1,0,0,2,0,4,0,376,1,1,0,1,1,0,228
2700,45,1,0,1,2,0,0,0,429,1,2,0,1,2,0,116
1200,15,3,1,2,0,1,6,0,684,0,1,0,0,1,0,67
2400,55,2,0,1,2,1,6,0,648,3,0,0,3,0,0,91
1500,35,1,0,1,1,0,1,0,936,1,1,0,1,1,0,65
1800,35,3,1,0,4,1,3,0,1039,1,3,0,1,4,0,117
900,45,3,0,0,0,3,6,0,771,1,1,0,1,1,0,21
2100,55,3,0,0,1,0,6,0,864,0,1,0,0,1,0,32
1200,55,2,1,0,2,2,6,0,1444,5,2,0,5,2,0,63
600,25,1,1,1,1,2,3,0,977,2,4,0,2,4,0,61
1500,35,1,1,1,1,0,2,0,433,4,4,0,4,3,0,131
600,55,3,0,0,2,0,0,0,754,1,2,0,1,2,0,16
2700,25,1,0,0,1,1,1,0,1046,1,3,0,1,3,0,219
2700,15,2,0,1,0,1,1,0,353,0,0,0,1,0,0,172
600,45,1,1,1,0,0,6,0,849,0,1,0,0,2,0,13
1200,35,3,1,1,0,0,6,0,1164,1,2,0,1,2,0,41
600,55,3,0,1,1,0,3,0,457,0,3,0,0,2,0,13
900,15,2,1,2,1,3,6,0,710,0,1,0,0,1,0,64
3000,25,1,1,3,2,3,0,0,729,1,2,0,1,2,0,247
2700,35,1,1,0,2,0,2,0,454,1,4,0,1,4,0,176
1200,35,3,1,0,1,2,3,0,867,1,1,0,1,1,0,42
3000,35,2,1,1,0,0,1,0,1341,1,1,0,1,1,0,92
2400,35,1,1,0,1,1,3,0,631,1,2,0,1,2,0,110
1800,25,2,1,2,0,4,5,0,613,1,2,0,1,2,0,112
300,25,4,1,1,0,1,2,0,635,0,3,0,0,3,0,12
3000,35,3,1,3,0,1,5,0,431,1,4,0,1,4,0,165
2700,35,1,1,1,0,1,3,0,752,2,1,0,2,1,0,122
1200,55,2,1,1,1,0,6,0,264,1,0,0,1,0,0,25
900,25,2,1,0,3,0,5,0,976,1,3,0,1,3,0,73
300,15,3,1,1,0,0,1,0,834,0,2,0,1,2,0,20
1200,45,4,0,0,2,0,6,0,838,3,1,0,3,1,0,54
2700,15,1,0,0,1,2,4,0,541,0,2,0,0,2,0,263
1800,15,2,0,3,3,0,1,0,457,1,2,0,1,2,0,255
600,45,2,0,2,0,0,6,0,544,2,2,0,2,2,0,25
600,15,3,0,0,1,1,6,0,490,0,3,0,0,3,0,56
600,25,2,0,1,0,0,2,0,612,0,1,0,0,1,0,20
3000,15,1,1,2,1,0,0,0,934,4,0,0,4,0,0,469
1800,45,1,1,1,2,0,6,0,267,1,0,0,1,0,0,56
2700,35,2,1,0,2,0,1,0,475,4,1,0,4,1,0,182
1500,15,2,0,1,0,0,2,0,389,2,0,0,2,0,0,143
900,45,1,0,3,0,0,1,0,592,0,1,0,0,1,0,22
600,35,2,1,1,1,0,6,0,488,0,2,0,0,2,0,19
1500,45,1,0,0,4,1,3,0,510,0,1,0,0,1,0,54
2700,45,2,0,0,1,2,1,0,1011,0,3,0,0,3,0,94
900,45,1,0,0,1,1,2,0,445,3,3,0,3,3,0,52
1500,25,3,0,1,1,0,1,0,521,0,4,0,0,4,0,102
1800,55,3,0,0,1,0,2,0,678,0,0,0,0,0,0,27
1800,45,3,0,1,2,1,0,0,761,3,1,0,3,2,0,90
1200,25,2,1,0,1,1,3,0,468,1,3,0,1,3,0,83
900,45,2,0,1,1,1,6,0,982,1,3,0,1,3,0,37
1800,45,1,1,1,1,0,6,0,547,1,3,0,1,3,0,76
3000,45,2,0,4,0,1,3,0,876,0,0,0,0,0,0,65
900,35,2,1,0,0,1,1,0,454,0,2,0,0,2,0,24
600,35,1,0,2,0,1,5,0,493,1,2,0,1,2,0,28
1200,45,4,1,0,0,1,1,0,707,1,3,0,1,3,0,35
300,45,3,0,1,0,0,2,0,977,2,1,0,2,1,0,8
1200,25,2,0,3,1,1,1,0,515,1,4,0,1,4,0,112
1800,25,1,0,0,0,0,6,0,939,5,2,0,5,2,0,211
2100,25,2,0,0,1,0,6,0,234,2,0,0,2,0,0,128
2700,55,2,1,0,1,1,1,0,482,1,4,0,1,4,0,99
1200,55,3,1,2,0,0,6,0,1194,1,1,0,1,1,0,23
1200,55,4,0,1,2,1,0,0,793,1,2,0,1,2,0,33
1200,55,1,1,0,2,0,6,0,1029,2,2,0,1,2,0,39
2700,45,2,1,0,0,0,2,1,352,0,0,0,0,0,0,40
3000,35,3,0,2,3,1,1,0,454,0,3,0,0,3,0,162
1200,35,5,0,0,1,1,3,0,1055,2,2,0,2,2,0,53
1800,35,3,1,0,0,0,5,0,342,2,0,0,2,0,0,70
1500,45,1,1,0,1,3,3,0,500,0,1,0,0,1,0,35
1500,25,1,1,2,0,1,4,0,482,0,2,0,0,2,0,74
2400,35,1,1,2,0,1,5,0,973,1,2,0,1,2,0,108
2700,35,2,1,3,2,1,2,0,965,0,2,0,0,1,0,106
3000,25,1,1,0,4,0,6,0,705,0,1,0,0,1,0,178
1800,15,1,1,0,2,0,5,0,1054,1,2,0,1,2,0,210
1500,45,2,1,1,4,1,0,0,759,1,2,0,1,2,0,67
1200,25,2,0,0,0,0,2,0,1129,0,0,0,0,0,0,32
900,35,2,1,1,1,1,3,0,834,1,3,0,1,3,0,45
1200,15,2,0,1,1,0,1,0,1006,2,3,0,2,2,0,170
1800,55,2,1,1,2,0,5,0,835,0,1,0,0,1,0,35
1500,55,1,0,0,2,1,3,0,466,2,1,0,2,0,0,49
2100,35,3,0,2,2,3,5,0,341,0,0,0,0,0,0,74
1200,25,2,0,3,0,2,4,0,539,0,3,0,0,4,0,83
600,35,3,1,1,0,1,1,0,1064,0,3,0,1,3,0,22
2700,15,2,0,1,0,1,5,0,751,2,0,0,2,0,0,263
900,35,2,0,2,1,0,6,0,662,0,0,0,0,0,0,24
2100,25,2,1,1,2,1,3,0,1188,0,0,0,0,0,0,94
300,45,2,0,1,0,1,4,0,387,5,0,0,5,0,0,14
1500,15,1,0,0,0,1,2,0,373,0,0,0,0,0,0,72
1800,55,1,1,3,0,4,6,0,1023,2,1,0,2,1,0,59
900,15,3,1,0,1,0,4,0,1005,4,1,0,4,1,0,130
1200,55,1,1,1,0,1,3,0,461,1,3,0,1,3,0,37
600,45,2,1,0,0,0,4,0,911,2,3,0,2,3,0,25
1500,35,2,0,5,0,0,1,0,548,0,1,0,0,1,0,49
2400,25,1,1,2,1,1,2,0,976,1,3,0,1,3,0,195
1800,55,1,1,0,1,2,2,0,453,1,3,0,1,4,0,67
1500,55,4,1,1,1,1,3,0,443,1,2,0,1,2,0,34
3000,25,2,0,1,0,3,3,0,921,4,2,0,4,2,0,312
1200,45,1,0,1,2,1,4,0,557,2,3,0,2,3,0,69
300,15,2,1,1,0,0,0,0,419,1,3,0,1,3,0,31
1500,35,1,1,3,2,0,3,0,586,4,3,0,5,3,0,146
1800,45,2,0,2,2,1,6,0,678,0,0,0,0,0,0,47
2100,25,1,1,1,1,1,2,0,457,1,2,0,1,2,0,142
2700,45,2,1,0,1,2,6,0,1134,0,0,0,0,0,0,54
2700,55,2,1,1,1,0,1,0,238,1,0,0,1,0,0,61
1500,55,2,0,1,1,0,5,0,844,0,3,0,0,2,0,38
2700,45,2,1,0,5,0,4,0,648,2,2,0,2,3,0,154
300,45,1,0,0,1,0,4,0,437,1,3,0,1,3,0,11
1800,15,6,0,0,2,0,0,0,409,2,4,0,2,4,0,251
1200,45,1,1,0,1,2,3,0,508,1,1,0,1,1,0,36
300,45,2,1,1,0,0,4,0,523,3,2,0,4,2,0,13
600,15,2,1,2,0,0,3,0,515,0,3,0,0,3,0,54
600,35,2,1,2,0,0,3,0,1021,0,2,0,0,2,0,17
2700,15,7,1,1,0,3,1,0,455,1,3,0,1,3,0,213
2700,35,1,1,1,0,1,3,0,995,1,3,0,1,3,0,137
1800,15,2,1,1,0,0,2,0,1303,0,0,0,0,0,0,89
1200,35,2,1,2,1,2,2,0,894,0,1,0,0,1,0,35
600,55,2,0,1,1,0,5,1,574,2,3,0,2,3,0,23
3000,35,3,1,1,0,0,1,0,573,1,2,0,1,2,0,104
600,25,1,0,1,1,1,3,0,460,1,1,0,1,1,0,36
3000,45,1,1,2,2,0,3,0,476,0,3,0,0,3,0,121
3000,25,1,0,4,1,0,1,0,503,0,2,0,0,1,0,183
2400,35,2,0,0,1,0,3,0,1098,0,4,0,0,4,0,122
900,35,1,0,0,0,2,6,0,901,1,2,1,1,2,0,125
2400,35,1,1,2,0,0,0,0,930,0,2,0,0,2,0,82
2100,35,2,0,1,1,1,6,0,678,1,1,0,1,1,0,84
2400,35,2,1,0,1,2,4,0,461,1,4,0,1,4,0,140
1800,35,2,1,2,0,0,5,0,425,2,2,0,2,2,0,91
600,25,2,1,1,1,2,6,0,256,1,0,0,1,0,0,31
1800,15,2,1,2,2,2,4,0,705,0,1,0,0,1,0,145
2700,45,1,0,0,1,1,0,0,579,1,1,0,1,1,0,88
2100,55,2,1,0,0,0,3,0,867,0,2,0,0,2,0,36
3000,45,2,1,0,0,2,6,0,870,0,3,0,0,3,0,85
1800,55,1,0,0,3,1,0,0,836,1,3,0,1,3,0,77
2100,35,1,1,0,3,3,2,0,1086,1,2,0,1,2,0,120
1800,45,1,1,1,1,2,4,0,874,0,2,0,0,2,0,55
1200,45,2,0,0,1,4,6,0,619,2,1,0,2,1,0,47
1800,55,1,0,2,0,1,0,0,638,2,2,0,2,2,0,67
1500,25,1,0,4,0,1,5,0,918,1,2,0,1,2,0,110
1200,25,2,0,1,0,0,6,0,655,2,2,0,2,2,0,86
1800,25,1,0,2,0,2,4,0,1047,1,4,0,1,4,0,167
2400,35,1,1,0,0,0,2,0,1041,1,2,0,1,2,0,96
1200,25,3,1,0,0,1,4,0,1008,0,1,0,0,1,0,33
3000,45,1,0,1,1,2,6,0,721,0,2,0,0,2,0,101
900,45,2,1,3,0,1,5,0,924,1,1,0,1,1,0,24
900,25,2,1,3,0,1,6,0,847,0,0,0,0,0,0,32
2100,15,1,1,0,0,0,0,0,450,2,2,0,2,2,0,247
3000,25,3,0,1,0,1,5,0,274,2,0,0,2,0,0,174
600,35,1,0,1,1,0,0,0,781,0,0,0,0,0,0,14
1200,25,2,0,0,1,0,4,0,592,1,1,0,1,1,0,62
1200,55,3,0,2,0,1,0,0,961,1,2,0,1,2,0,30
900,25,2,1,0,2,0,0,0,1137,0,1,0,0,1,0,36
1200,55,2,0,4,0,0,4,0,360,0,0,0,0,0,0,19
2100,35,2,1,0,3,1,5,0,560,0,2,0,0,2,0,88
3000,15,5,1,0,1,0,6,0,707,1,2,0,1,2,0,238
3000,25,2,0,2,1,0,4,0,1043,4,2,0,4,2,0,328
2100,15,1,0,0,4,1,4,0,1024,2,2,0,2,2,0,366
1800,35,2,0,1,1,2,6,0,897,2,1,0,2,1,0,93
3000,45,3,1,2,0,1,2,0,457,1,3,0,1,3,0,105
1200,25,1,1,1,0,1,6,0,915,0,2,0,0,2,0,56
600,55,2,0,0,1,1,1,0,1263,1,2,0,1,2,0,16
600,35,3,1,0,1,1,0,0,429,0,1,0,0,1,0,14
900,35,1,0,0,1,1,5,0,445,2,3,0,2,4,0,63
3000,35,1,1,1,2,1,6,0,832,5,0,0,5,0,0,240
600,45,2,1,2,0,1,0,0,875,2,1,0,2,1,0,20
1500,35,2,1,0,1,1,2,0,737,1,1,0,1,1,0,52
600,45,1,0,2,0,0,0,0,946,0,3,0,0,3,0,21
900,15,1,0,0,0,1,2,0,1000,1,2,0,1,2,0,94
2100,15,2,0,1,4,0,1,0,722,0,2,0,0,2,0,257
600,55,4,1,0,0,0,1,0,1010,1,2,0,1,2,0,10
2700,15,3,1,0,1,0,3,0,978,1,1,0,1,1,0,213
3000,55,2,1,0,0,1,2,0,981,1,4,0,1,4,0,101
1800,45,2,1,1,1,1,6,0,762,2,0,0,2,0,0,64
300,35,1,1,0,1,0,1,0,711,2,1,0,2,2,0,13
2100,45,1,1,1,0,1,6,0,452,1,3,0,1,3,0,82
300,45,1,1,1,0,0,6,0,460,2,2,0,2,2,0,10
1800,15,3,0,1,3,1,2,0,204,1,0,0,1,0,0,195
600,45,3,0,2,0,1,6,0,792,0,2,0,0,2,0,14
2700,45,1,1,0,0,1,0,0,1104,1,3,0,1,3,0,102
1800,35,1,0,3,1,2,5,0,625,0,0,0,0,0,0,58
600,55,1,0,1,1,1,3,0,437,1,3,0,2,3,0,23
1500,35,1,0,2,2,3,2,0,425,1,3,0,1,4,0,109
2100,25,1,0,1,2,1,6,0,796,0,3,0,0,3,0,163
2700,25,2,0,2,1,0,2,0,1068,5,1,0,5,1,0,303
600,15,1,0,0,0,1,1,0,997,1,1,0,1,1,0,52
1800,15,2,1,1,0,0,2,0,613,0,2,0,0,2,0,121
1800,55,3,1,0,4,0,1,0,1069,2,0,0,2,0,0,66
2700,25,2,0,1,0,0,1,0,956,0,2,0,0,2,0,124
1800,55,2,1,0,2,1,3,0,907,1,3,0,1,3,0,62
2700,45,1,1,2,0,0,6,0,1174,1,1,0,1,1,0,76
1500,45,1,1,0,1,0,1,0,376,1,0,0,2,0,0,44
2100,45,2,1,0,0,1,6,0,255,0,0,0,0,0,0,32
1200,15,1,0,1,0,2,0,0,1112,0,1,0,0,1,0,86
2100,15,2,1,1,2,1,2,0,670,0,2,0,0,2,0,194
1800,15,1,0,0,1,1,4,0,531,0,1,0,0,1,0,138
2400,25,4,1,1,0,1,5,0,1033,2,4,0,2,4,0,191
2100,25,2,1,5,0,0,6,0,647,2,1,0,2,1,0,142
600,15,1,0,0,2,2,2,0,987,2,4,0,2,4,0,113
1500,45,2,0,1,2,1,4,0,494,1,2,0,1,2,0,60
1500,35,1,1,1,0,2,3,0,1105,0,3,0,0,3,0,63
2100,35,1,1,2,0,2,0,0,593,1,3,0,1,3,0,112
1200,15,1,1,1,0,0,2,0,481,0,2,0,0,2,0,91
2700,15,1,0,1,0,1,4,0,1144,0,0,0,0,0,0,141
3000,45,2,1,2,4,0,5,0,419,0,0,0,0,0,0,99
1200,15,1,0,2,0,0,1,0,353,0,0,0,0,0,0,65
900,35,2,1,0,3,1,0,0,818,3,2,0,3,2,0,62
600,45,1,0,1,0,1,0,0,908,0,0,0,0,0,0,10
2400,55,1,0,2,3,2,1,0,410,1,3,0,1,3,0,109
1800,45,1,0,2,2,2,1,0,1327,0,0,0,0,0,0,48
1200,45,2,0,1,0,3,3,0,995,0,2,0,0,2,0,33
2400,15,2,0,3,1,0,2,0,989,1,3,0,1,4,0,355
1800,55,1,1,3,1,1,1,0,655,1,1,0,1,2,0,55
1200,25,1,1,1,1,0,4,0,797,1,0,0,1,0,0,59
2100,15,1,1,2,1,1,3,0,931,2,0,0,2,0,0,237
600,35,1,0,2,0,0,5,0,1035,1,3,0,1,3,0,32
2100,45,2,1,1,1,1,6,0,607,2,1,0,2,1,0,74
3000,35,2,0,1,1,0,4,0,642,3,0,0,3,0,0,165
300,15,2,1,1,0,1,0,0,473,0,2,0,0,2,0,20
1500,55,3,1,1,1,0,5,0,890,5,2,0,5,2,0,72
1800,45,1,1,1,0,2,4,0,787,1,1,0,1,2,0,56
1200,15,1,1,0,1,0,2,0,515,4,4,0,4,4,0,251
2700,35,3,1,1,0,2,5,0,929,2,1,0,2,1,0,114
1800,45,1,1,1,1,1,2,0,1006,4,1,0,4,1,0,97
2700,45,2,1,1,0,5,5,0,1069,2,4,0,2,3,0,134
1200,35,1,1,0,2,2,2,0,429,2,2,0,2,2,0,73
3000,35,1,0,0,0,1,2,0,721,1,0,0,1,0,0,90
300,55,2,0,0,0,1,2,0,1013,1,0,0,1,0,0,4
1800,15,2,0,0,1,2,4,0,1128,1,0,0,1,0,0,150
2100,55,2,1,0,0,1,2,0,1086,0,2,0,0,2,0,37
1200,55,1,1,2,0,1,4,0,477,1,2,0,1,2,0,32
1800,55,2,1,1,1,1,4,0,875,3,2,0,3,2,0,72
2400,35,2,1,2,1,1,1,0,961,0,1,0,1,1,0,80
3000,55,2,1,0,0,2,6,0,1101,0,3,0,0,3,0,70
1800,55,1,1,2,1,2,1,0,583,3,1,0,3,1,0,71
600,25,2,0,1,1,1,6,0,774,3,2,0,3,2,0,56
1800,25,1,1,2,1,1,3,0,1097,0,4,0,0,4,0,142
2700,45,1,0,0,2,0,6,0,712,1,3,0,0,3,0,118
900,55,3,1,1,0,1,6,0,521,0,3,0,0,3,0,19
2400,25,1,1,2,0,0,4,0,1082,1,4,0,0,4,0,185
2400,15,1,1,4,2,2,0,0,1015,0,2,0,0,2,0,283
300,25,2,0,1,0,1,6,0,481,1,2,0,1,2,0,18
1500,25,1,0,0,0,0,3,0,1294,0,1,0,0,1,0,56
1500,35,2,0,1,1,3,4,0,912,0,3,0,0,3,0,72
1500,45,2,0,1,1,3,2,0,993,3,2,0,3,2,0,79
300,25,1,1,1,0,1,0,0,959,1,4,0,1,4,0,24
1200,35,4,0,1,0,1,4,1,583,2,1,0,2,2,0,49
2100,35,1,1,1,1,0,4,0,366,1,0,0,1,0,0,74
2400,25,2,1,1,1,1,5,0,640,4,1,0,4,1,0,221
600,45,2,1,1,0,0,0,0,713,1,0,0,1,0,0,14
1200,15,1,0,2,0,3,4,0,320,2,0,0,2,0,0,127
2700,15,1,0,0,1,2,3,1,994,3,1,0,3,1,0,397
1500,35,2,1,3,0,2,1,1,396,1,4,0,1,3,0,84
1200,15,5,0,1,0,2,5,0,459,2,1,0,2,1,0,119
1200,45,5,0,3,1,0,2,0,348,3,0,0,3,0,0,55
1800,35,3,1,1,2,0,6,0,622,0,0,0,0,1,0,56
300,35,2,1,1,0,1,5,0,487,1,2,0,1,2,0,10
300,35,1,0,0,1,1,5,0,954,0,2,0,0,2,0,10
2400,45,1,1,0,0,0,4,0,884,1,1,0,2,1,0,70
1500,15,2,1,0,0,0,2,0,942,1,3,0,1,3,0,156
300,35,2,0,0,1,1,5,0,506,0,2,0,0,2,0,9
2700,45,2,0,5,3,1,3,0,457,2,3,0,2,4,0,180
300,45,1,1,0,1,1,4,0,1080,0,2,0,0,2,0,7
2100,15,2,1,1,1,1,6,0,295,2,0,0,2,0,0,228
1200,15,2,1,0,1,1,2,0,712,1,1,0,1,1,0,97
3000,15,3,0,1,0,1,5,0,811,1,0,0,1,0,0,225
3000,25,4,0,0,0,1,4,0,998,1,3,0,1,3,0,174
600,35,4,1,1,1,1,2,0,431,2,2,0,2,2,0,26
300,15,4,1,0,0,1,5,0,457,1,2,0,1,2,0,20
2700,35,1,0,0,2,1,2,0,1018,0,3,0,0,3,0,143
1500,45,1,1,0,0,0,1,0,997,2,2,0,2,2,0,57
1500,25,1,0,1,0,0,5,0,923,2,1,0,2,1,0,100
2400,55,2,0,1,2,4,4,0,968,0,1,0,0,1,0,58
2400,15,5,1,0,0,1,6,0,747,1,0,0,1,0,0,168
3000,25,1,0,3,0,0,1,0,888,0,1,0,0,1,0,138
3000,35,1,1,1,0,0,2,0,716,1,2,0,1,2,0,127
1200,15,2,1,2,0,1,5,0,1033,1,2,0,1,2,0,116
1800,45,2,0,1,0,0,1,0,348,0,0,0,0,0,0,29
900,15,3,0,1,0,1,3,0,671,1,0,0,1,0,0,66
2700,55,2,1,0,0,1,1,0,1040,0,3,0,0,3,0,61
1200,15,3,0,0,0,2,1,0,116,1,1,0,1,1,0,86
900,25,3,1,3,0,0,6,0,792,1,1,0,1,1,0,43
900,35,4,0,0,1,3,6,0,1111,0,0,0,0,0,0,23
1800,45,2,0,2,1,1,6,0,295,2,1,0,2,1,0,73
2100,45,1,0,0,1,1,3,0,693,2,1,0,2,1,0,84
600,55,1,1,1,1,1,5,0,789,0,4,0,0,4,0,19
1200,35,2,0,0,0,0,6,0,679,1,2,0,1,2,0,48
900,45,1,0,0,2,2,4,0,386,5,0,0,5,1,0,56
300,45,2,1,1,0,0,6,0,492,1,2,0,1,2,0,8
900,45,1,0,1,0,2,5,0,511,0,2,0,0,2,0,26
2100,25,2,1,2,1,2,2,0,715,0,0,0,0,0,0,88
2400,45,2,0,2,0,2,5,0,516,0,3,0,0,3,0,83
2100,35,1,1,2,1,3,0,0,671,2,3,0,2,3,0,144
600,45,2,1,2,0,1,4,0,989,0,2,0,0,2,0,14
1800,35,1,1,5,1,0,4,1,498,1,4,0,1,3,0,120
3000,35,1,0,2,0,0,1,0,1054,1,2,0,1,2,0,145
600,35,2,1,1,0,0,3,0,559,1,4,0,1,4,0,30
600,45,1,1,1,1,0,3,0,657,0,2,0,0,2,0,17
2400,25,3,0,0,1,2,0,0,843,0,3,0,0,3,0,140
600,45,2,0,0,0,0,2,0,431,1,3,0,1,3,0,22
600,55,5,1,1,1,0,5,0,861,1,1,0,1,1,0,12
600,25,1,0,1,0,0,3,0,600,2,1,1,2,1,0,120
3000,15,2,1,1,0,0,5,0,459,3,2,0,3,2,0,408
1800,35,2,1,0,0,1,1,0,937,3,2,0,3,2,0,103
1800,45,1,1,0,2,0,3,0,922,0,3,0,0,4,0,72
1200,25,4,1,2,2,3,1,0,466,0,2,0,0,2,0,59
1800,45,1,0,0,1,0,4,0,886,2,1,0,2,1,0,71
1800,55,2,1,1,2,0,5,0,548,0,3,0,1,3,0,58
1800,45,1,1,1,3,1,5,0,829,1,2,0,0,2,0,74
1200,25,2,0,2,1,0,1,0,959,0,2,0,0,3,0,72
1200,15,6,0,1,3,0,4,0,956,0,1,0,0,1,0,100
300,55,4,0,1,0,0,3,0,501,3,3,0,3,3,0,9
300,55,1,1,0,1,1,5,0,359,1,0,0,1,0,0,5
600,35,1,1,1,1,1,3,0,555,1,3,0,1,3,0,31
1800,35,2,1,0,0,0,0,0,602,3,2,0,3,2,0,101
1200,55,2,0,4,0,1,2,0,489,1,3,0,1,3,0,41
1200,25,2,1,0,1,2,6,0,496,0,3,0,0,2,0,62
600,35,5,0,1,1,1,1,0,1279,3,1,0,3,1,0,32
2400,25,2,1,1,0,0,2,0,1085,2,4,0,2,4,0,214
3000,55,1,0,1,0,0,6,0,633,1,1,0,1,1,0,74
300,55,2,0,1,0,0,3,0,1181,0,1,0,0,1,0,3
2700,35,2,0,0,2,0,0,0,590,0,4,0,0,4,0,151
1200,25,3,0,1,2,0,2,0,527,1,2,0,1,2,0,80
2100,45,2,0,2,1,0,2,0,998,2,3,0,2,3,0,107
1800,25,3,0,3,1,0,2,0,490,2,2,0,2,2,0,145
900,45,3,0,2,1,1,0,0,726,4,2,0,4,2,0,50
1500,55,2,1,2,2,5,2,0,401,1,2,0,1,2,0,51
3000,55,3,0,0,0,2,0,0,1102,2,3,0,2,3,0,107
2700,35,4,1,0,1,2,3,1,1388,0,0,0,0,0,0,70
1800,15,2,1,0,1,0,5,0,459,1,3,0,1,3,0,206
2400,25,1,1,0,3,2,5,0,626,0,3,0,0,3,0,185
600,45,2,0,2,0,1,1,0,567,0,3,0,0,3,0,20
3000,35,2,1,0,1,1,1,0,1347,0,2,0,0,2,0,98
900,15,2,1,0,1,1,0,0,756,0,2,0,0,2,0,68
300,15,5,0,1,0,1,0,0,696,1,1,0,0,1,0,18
2100,25,2,1,1,0,0,1,0,967,2,3,0,2,3,0,165
600,45,1,1,1,1,2,6,0,591,1,2,0,1,2,0,22
2400,45,1,1,1,0,0,0,0,611,4,1,0,5,1,0,127
2700,55,5,1,1,1,1,3,0,650,1,2,0,1,2,0,62
300,15,2,0,1,0,1,3,0,995,1,3,0,1,3,0,34
600,15,3,1,0,0,0,4,0,1039,1,3,0,1,3,0,56
900,35,3,0,1,1,0,6,0,954,0,2,0,1,2,0,34
1500,25,2,0,1,1,2,1,0,962,3,2,0,3,2,0,142
2700,35,2,1,1,3,1,4,0,987,5,4,0,5,4,0,291
1800,55,3,0,0,0,2,0,0,550,2,3,0,2,3,0,64
900,55,1,0,1,0,1,6,0,612,1,0,0,1,0,0,18
3000,25,1,0,2,2,0,4,0,1107,1,2,0,1,2,0,243
1200,45,2,1,0,1,0,1,0,237,1,0,0,0,0,0,27
3000,25,1,1,1,2,0,0,0,656,3,2,0,3,2,0,299
2400,25,1,1,0,0,0,4,0,848,1,2,0,1,2,0,136
900,25,1,0,1,0,0,1,0,1094,3,2,0,3,3,0,86
600,35,1,1,0,2,1,5,0,1223,1,0,0,1,0,0,22
2400,55,1,0,1,1,1,4,1,405,1,3,0,1,3,0,90
1200,15,1,1,0,0,3,6,0,530,2,3,0,2,3,0,170
900,15,1,0,1,1,2,3,1,886,1,1,0,1,1,0,94
2400,55,1,1,0,0,1,6,0,651,0,0,0,0,1,0,30
2400,45,2,1,0,0,0,2,0,883,0,3,0,0,3,0,64
300,55,4,1,1,0,0,1,0,923,1,1,0,1,1,0,4
2400,45,3,0,0,0,3,2,0,1067,1,3,0,1,3,0,88
2400,55,2,0,0,0,5,0,0,638,0,1,0,0,1,0,42
1500,35,3,0,1,2,0,6,0,449,1,4,0,1,4,0,95
