"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
2700,25,2,0,0,0,1,2,0,298,2,0,0,2,0,0,150
3000,55,2,1,2,0,1,5,0,999,2,4,0,2,4,0,127
1800,35,2,1,0,1,3,2,0,406,0,2,0,0,2,0,62
2700,35,1,1,0,1,1,2,0,692,0,0,0,0,0,0,67
2100,25,1,1,0,1,3,4,0,1042,1,2,0,1,2,0,142
1800,15,1,1,1,0,1,3,0,417,0,3,0,0,3,0,174
1500,25,2,0,1,1,1,1,0,302,2,1,0,2,1,0,104
2700,45,2,1,1,0,0,2,0,1067,1,2,0,1,2,0,80
2100,45,2,1,0,0,0,4,0,958,1,3,0,1,3,0,71
1500,25,1,0,0,3,0,0,0,780,3,2,0,3,2,0,162
2700,45,4,1,1,2,0,0,0,713,2,3,0,2,4,0,128
3000,55,1,1,0,2,1,2,0,914,0,3,0,0,3,0,94
3000,15,2,1,1,0,2,5,1,989,0,2,0,0,2,0,217
900,55,2,0,1,1,1,3,0,994,0,2,0,0,2,0,22
2100,55,1,0,5,1,1,2,0,1063,3,3,0,3,3,0,117
2700,45,1,0,0,2,1,6,0,457,0,1,0,0,0,0,70
3000,15,2,1,0,1,1,5,0,1007,1,3,0,1,3,0,353
2700,15,1,0,0,1,0,4,1,1191,0,3,0,0,3,0,300
2400,45,2,0,1,0,0,3,0,1013,1,3,0,1,3,0,93
2100,15,1,1,0,1,1,4,0,509,3,2,0,3,2,0,323
900,15,2,0,0,1,1,0,0,1023,1,2,0,1,2,0,96
2700,55,1,1,0,1,0,1,0,529,1,3,0,1,3,0,90
300,15,2,1,1,0,0,1,0,291,0,0,0,0,0,0,14
1200,25,2,0,1,3,1,3,0,1056,1,3,0,1,3,0,109
900,45,1,0,0,2,2,4,0,1023,1,2,0,1,2,0,37
600,55,2,0,2,0,2,0,0,333,3,0,0,3,0,0,19
1200,25,1,0,1,3,0,6,0,568,2,3,0,2,3,0,129
600,45,1,1,1,1,0,1,0,542,1,0,0,1,0,0,16
300,55,1,0,0,0,0,0,0,381,1,0,0,2,0,0,5
900,15,1,0,0,1,3,1,0,456,1,3,0,2,3,0,134
2400,35,1,1,0,1,2,3,0,601,0,1,0,0,1,0,71
2100,35,1,1,0,3,3,0,0,1059,1,2,0,1,2,0,120
900,55,4,0,3,0,1,2,0,992,1,2,0,1,2,0,22
2700,25,2,1,1,0,3,6,0,710,1,2,0,1,2,0,156
1500,55,1,1,1,0,1,3,0,909,0,3,0,0,3,0,38
2100,45,1,1,0,2,0,0,0,544,0,1,0,0,1,0,52
600,25,2,1,2,0,0,1,0,504,1,4,0,1,4,0,46
900,25,1,0,0,3,0,0,0,482,1,1,0,1,1,0,63
600,15,2,0,1,0,1,1,0,827,0,1,0,1,1,0,43
1800,25,3,0,2,0,0,5,0,494,1,1,0,1,1,0,83
2700,25,4,1,0,3,1,2,1,632,0,2,0,0,2,0,131
3000,35,3,0,0,0,1,0,0,436,1,2,0,1,2,0,113
1200,25,1,1,1,1,1,6,0,261,1,0,0,1,1,0,60
1500,35,1,1,1,0,0,2,0,173,0,0,0,0,0,0,31
1200,15,2,0,1,1,1,5,0,1296,0,1,0,0,1,0,86
300,45,1,1,0,1,1,2,0,483,0,2,0,1,2,0,8
2400,35,2,0,2,1,0,1,0,1213,1,0,0,1,0,0,90
2400,15,1,1,1,0,1,2,0,951,0,3,0,0,3,0,234
3000,35,3,0,0,2,1,5,0,1301,0,1,0,0,1,0,90
2700,45,3,0,1,0,0,6,0,917,1,2,0,2,2,0,90
2400,25,4,0,1,1,0,2,0,490,0,3,0,0,4,0,140
2700,35,1,0,2,0,0,2,0,702,0,3,0,0,2,0,114
1800,55,2,0,1,1,1,6,0,938,2,3,0,2,3,0,75
300,25,2,1,1,0,1,4,0,1122,3,2,0,3,2,0,24
1800,15,2,1,0,1,2,5,0,487,0,2,0,0,2,0,141
2700,35,3,1,1,1,0,2,0,793,3,1,0,3,2,0,148
600,55,1,1,1,1,1,6,0,914,1,0,0,1,0,0,13
1200,25,1,0,1,1,2,6,0,654,0,0,0,0,0,0,46
900,45,1,0,0,2,3,6,0,853,1,1,0,1,1,0,33
1800,15,2,1,1,1,1,3,0,499,2,2,0,2,3,0,243
3000,15,1,1,0,1,1,6,0,952,3,3,0,3,3,0,516
1500,55,1,0,2,2,1,4,0,567,0,2,0,0,2,0,46
2400,35,2,1,0,5,0,4,0,1165,1,2,0,1,2,0,144
2100,25,2,0,0,0,3,5,0,452,1,1,0,1,1,0,106
3000,35,1,0,1,1,2,5,0,347,0,0,0,0,0,0,84
3000,15,1,0,1,0,1,4,0,1132,0,1,0,0,1,0,212
1800,35,1,0,0,0,0,6,0,797,1,3,0,1,3,0,94
1800,25,1,1,0,4,1,0,0,797,3,1,0,3,1,0,183
1500,45,1,1,0,5,3,3,0,568,0,1,0,0,1,0,57
2700,45,1,1,0,1,0,4,0,872,0,0,0,0,0,0,50
2700,35,1,1,0,1,2,5,0,449,0,3,0,0,3,0,122
2700,35,2,1,4,2,2,2,0,1003,1,3,0,1,2,0,161
600,15,1,1,1,1,1,0,0,412,0,2,0,0,2,0,54
1800,55,1,1,1,2,1,5,1,401,1,1,0,1,1,0,51
600,45,2,1,1,0,1,0,0,939,0,2,0,0,2,0,13
600,55,2,1,1,1,1,2,0,924,1,2,0,1,1,0,14
3000,25,4,0,0,0,0,2,0,1089,0,4,0,0,4,0,162
2400,55,2,0,1,3,1,6,0,926,1,1,0,1,1,0,75
1200,15,1,0,1,1,2,1,0,743,1,3,0,1,3,0,170
2400,55,3,0,0,0,0,4,0,667,1,3,0,1,3,0,66
1800,25,1,0,1,1,0,1,0,529,0,1,0,0,1,0,86
600,45,1,1,2,0,0,3,0,89,3,0,0,3,0,0,24
1800,15,3,0,1,0,4,6,0,1160,0,0,0,0,0,0,106
1800,55,4,0,3,0,0,4,0,482,2,2,0,2,2,0,55
1800,25,3,0,3,0,1,4,0,408,0,3,0,0,3,0,105
2100,25,3,0,1,2,1,0,0,638,2,3,0,2,3,0,197
300,55,3,1,0,1,0,1,0,509,4,2,0,4,2,0,10
1500,35,3,0,0,3,1,2,0,976,1,2,0,1,2,0,78
2400,45,1,0,1,0,2,3,1,793,0,1,0,0,1,0,57
1800,45,2,1,1,2,1,5,0,418,1,3,0,1,3,0,79
600,45,3,0,0,2,2,3,0,463,2,2,0,2,2,0,27
600,55,1,1,1,0,2,1,0,443,1,3,0,1,3,0,18
1200,55,2,1,0,2,1,0,0,575,2,0,0,2,0,0,35
2400,15,2,0,0,1,0,1,0,581,2,3,0,2,3,0,355
1200,35,3,0,0,1,0,4,0,383,2,4,0,2,4,0,79
1200,35,2,1,1,1,1,3,0,606,0,3,0,0,3,0,50
900,55,2,1,1,0,0,5,0,1337,1,0,0,1,0,0,17
1500,45,2,1,1,0,3,6,0,727,2,2,0,2,2,0,58
1500,25,1,1,4,1,2,2,0,1021,0,4,0,0,4,0,126
300,45,1,0,0,0,1,4,0,432,1,1,0,1,1,0,7
2700,45,2,1,1,0,2,6,0,864,1,2,0,1,2,0,84
3000,25,1,0,0,1,1,4,0,1049,1,2,0,1,2,0,211
1800,45,1,1,4,1,2,2,0,610,0,3,0,0,3,0,74
2400,35,2,1,1,0,1,6,0,979,3,2,0,3,2,0,140
1500,25,2,0,1,0,1,0,0,984,0,1,0,0,1,0,54
300,25,3,0,1,0,1,1,0,1122,1,2,0,1,1,0,14
900,15,2,1,1,1,0,4,0,1010,0,3,0,0,3,0,86
300,15,1,1,1,0,1,2,0,531,0,2,0,0,2,0,22
1800,45,2,0,1,2,2,2,0,831,2,1,0,2,2,0,83
300,15,3,1,1,0,0,0,0,901,0,1,0,0,1,0,14
2100,55,2,1,1,0,1,1,0,899,0,2,0,0,1,0,35
600,45,2,0,2,0,1,6,0,851,1,2,0,1,2,0,21
3000,35,1,1,0,4,1,5,0,500,1,1,0,1,1,0,159
2100,45,1,0,0,0,1,4,0,391,0,1,0,0,1,0,45
2400,25,2,1,0,0,1,5,0,277,3,0,0,3,0,0,165
2400,45,2,0,0,1,1,2,0,394,0,2,0,0,2,0,68
1200,35,4,1,1,1,0,1,0,891,2,0,0,2,0,0,54
3000,35,2,1,1,0,0,5,0,415,0,2,0,0,1,0,75
2400,25,2,0,1,0,1,2,0,463,1,3,0,1,3,0,172
3000,35,1,0,1,1,0,3,1,1183,0,1,0,0,2,0,113
2400,25,1,0,2,1,0,4,0,1144,0,0,0,0,0,0,94
900,55,1,1,3,0,0,2,0,825,1,3,0,1,3,0,30
300,55,2,0,1,0,0,2,0,965,1,2,0,0,2,0,5
1200,45,2,0,1,1,0,2,0,1059,1,2,0,0,2,0,39
900,25,2,0,1,0,1,5,0,860,1,0,0,1,0,0,39
3000,35,1,1,1,2,2,4,0,937,1,1,0,1,1,0,139
1500,45,2,0,1,2,0,1,0,595,2,0,0,2,0,0,57
1800,45,1,0,1,1,0,3,0,724,1,3,0,1,3,0,82
2700,25,1,1,0,1,0,2,0,978,2,3,0,2,3,0,237
1500,45,1,0,1,3,0,0,0,898,0,1,0,0,1,0,49
2700,25,1,1,3,1,0,1,0,856,1,2,0,1,2,0,193
1500,35,2,1,2,0,0,6,0,536,0,2,0,0,2,0,46
1200,25,5,1,1,0,4,3,0,462,1,2,0,1,2,0,57
1200,15,1,1,1,0,1,4,0,862,1,3,0,1,3,0,143
2100,55,2,0,1,0,1,5,0,871,1,3,0,1,3,0,69
2100,25,1,0,0,0,0,6,0,807,1,1,0,1,1,0,108
1800,15,1,1,1,0,2,5,0,1032,2,2,0,2,1,0,210
600,15,1,0,1,1,1,0,0,567,1,1,0,1,1,0,62
2400,45,2,1,1,0,1,3,0,1079,2,3,0,1,3,0,97
2700,15,2,0,2,1,1,4,0,875,1,3,0,1,3,0,367
900,35,2,0,1,0,0,1,0,1414,0,1,0,0,1,0,22
1800,45,1,0,0,0,1,6,0,1063,1,4,0,1,4,0,85
2700,55,2,0,0,1,0,6,0,498,1,3,0,0,3,0,82
600,35,2,1,0,1,1,5,0,1009,1,3,0,1,3,0,28
3000,35,1,1,1,1,2,3,0,896,0,1,0,0,1,0,95
900,35,2,1,0,2,1,3,0,467,1,4,0,1,4,0,55
300,25,3,0,1,0,0,2,0,956,1,4,0,1,4,0,22
300,15,3,0,0,1,1,2,1,1113,5,2,0,5,2,0,54
2400,15,2,1,0,1,0,1,0,389,1,0,0,1,0,0,190
300,45,1,0,1,0,0,2,0,761,1,0,0,1,0,0,6
1500,25,2,1,2,0,3,3,0,1084,0,1,0,0,1,0,54
2700,15,2,1,1,0,1,6,0,1065,0,1,0,0,1,0,140
3000,45,1,0,1,1,2,6,0,416,2,2,0,2,2,0,146
300,45,2,1,1,0,0,5,0,952,1,2,0,1,2,0,8
2700,25,2,1,1,0,1,2,0,1036,2,3,0,2,3,0,215
300,55,2,1,1,0,0,4,0,577,1,3,0,1,3,0,7
300,35,3,1,0,0,1,3,0,330,2,0,0,2,0,0,10
2400,15,1,1,1,0,0,5,0,1087,2,1,0,2,1,0,250
1500,15,2,1,0,3,0,4,0,994,0,2,0,0,3,0,159
1800,35,1,0,1,3,1,1,0,529,0,2,0,0,2,0,94
2100,15,1,1,1,1,1,3,0,929,2,2,0,2,2,0,285
2700,55,1,0,1,1,1,1,0,409,0,2,0,0,2,0,72
2100,15,3,1,0,0,2,4,0,958,2,2,0,2,2,0,218
2700,15,1,0,2,1,2,2,0,486,0,2,0,0,2,0,287
3000,35,2,0,1,1,2,0,0,445,3,1,0,3,1,0,183
300,15,1,0,1,0,0,0,0,1157,1,1,0,1,1,0,26
2100,35,1,0,1,1,1,2,0,873,1,1,0,1,1,0,92
2400,45,2,1,1,1,0,4,0,714,3,3,0,3,3,0,131
600,15,1,0,0,0,2,6,0,829,0,0,0,0,0,0,29
3000,25,3,0,0,2,0,5,0,1089,0,3,0,0,3,0,187
2700,35,2,0,1,0,1,2,0,508,2,3,0,2,3,0,164
1200,25,3,1,1,0,0,0,0,733,0,0,0,0,0,0,35
600,15,2,1,1,1,0,5,0,680,1,2,0,1,2,0,60
300,35,2,0,0,0,0,1,1,966,0,3,0,0,3,0,10
600,15,1,0,0,1,0,6,0,998,2,3,0,2,3,0,93
2100,35,1,0,0,0,0,6,0,591,0,1,0,0,1,0,56
1200,55,3,1,0,0,0,5,0,1232,1,0,0,2,0,0,24
3000,55,1,0,3,1,1,0,0,547,1,1,0,1,1,0,92
1800,35,1,1,1,2,0,0,0,535,0,4,0,0,4,0,105
300,35,2,1,0,1,0,5,0,357,0,0,0,0,0,0,6
300,15,1,1,1,0,0,5,0,402,4,3,0,4,3,0,53
2400,25,2,0,1,2,3,4,1,553,1,2,0,1,2,0,185
1800,25,1,1,0,1,0,1,0,1096,1,3,0,1,3,0,134
900,25,3,1,0,3,0,2,0,377,2,0,0,2,0,0,66
2700,45,1,1,2,1,2,5,0,922,0,2,0,0,2,0,86
2400,15,1,1,1,0,0,6,0,989,1,3,0,1,3,0,283
1200,15,1,0,0,0,1,4,0,1019,1,1,0,1,0,0,95
3000,15,2,1,0,0,0,1,0,305,2,0,0,2,0,0,272
2100,55,3,0,3,1,1,5,0,602,0,1,0,0,1,0,41
2100,15,2,0,0,0,1,3,0,624,0,1,0,0,1,0,119
3000,35,3,1,1,0,1,1,1,936,1,3,0,1,3,0,130
2700,45,1,0,1,0,0,1,0,649,0,2,0,0,2,0,76
600,55,1,0,0,1,2,3,0,454,2,2,0,2,2,0,22
2700,55,2,1,1,1,0,6,0,388,1,0,0,1,1,0,61
1800,45,3,1,0,0,0,4,1,464,4,4,0,4,4,0,108
1500,45,2,1,1,2,1,0,0,599,1,2,0,1,2,0,56
1800,15,2,0,3,0,0,0,0,811,2,1,0,2,1,0,203
1800,45,2,1,1,0,1,5,0,608,1,1,0,1,1,0,44
3000,35,1,0,1,1,1,2,0,1058,1,1,0,2,1,0,148
3000,55,4,1,0,6,3,2,0,448,0,4,0,0,4,0,127
1500,35,1,0,1,1,0,0,0,941,0,4,0,0,4,0,85
300,45,3,0,1,0,1,0,0,652,1,2,0,1,2,0,8
2100,35,2,0,2,1,0,2,0,581,1,1,0,1,1,0,86
600,35,3,0,0,0,0,1,0,1102,0,2,0,0,2,1,70
300,45,1,1,0,1,0,0,0,657,2,3,0,2,3,0,13
900,45,2,1,2,1,1,1,0,419,0,3,0,0,3,0,29
1800,45,5,1,1,2,1,4,0,1007,1,4,0,1,4,0,74
300,45,4,0,1,0,1,0,0,1075,1,2,0,1,2,0,7
1800,45,1,1,0,3,3,3,0,475,0,2,0,0,2,0,67
1500,45,3,0,2,0,2,5,1,537,0,0,0,0,0,0,28
300,35,3,0,0,0,0,1,0,671,1,2,0,1,2,0,9
1800,15,3,1,0,1,0,1,0,1106,0,4,0,0,4,0,182
2100,45,3,0,1,1,2,3,1,823,2,0,1,2,0,0,231
3000,45,1,1,2,0,0,4,0,508,2,3,0,2,3,0,144
600,25,1,0,1,1,0,1,0,762,2,1,0,2,1,0,44
2100,55,2,0,1,0,0,3,0,1118,0,0,0,0,0,0,28
2400,35,1,1,0,2,0,6,0,984,0,4,0,0,4,0,133
2400,35,3,0,1,1,0,6,0,394,0,4,0,0,4,0,117
2700,55,2,1,0,3,3,1,0,968,0,2,0,0,1,0,69
2400,55,2,1,1,2,3,0,0,481,1,3,0,1,3,0,88
2100,35,2,0,0,0,1,6,0,1049,1,3,0,1,3,0,102
300,15,2,1,1,0,0,2,0,689,2,2,0,2,2,0,32
1500,15,2,0,0,1,1,6,0,402,1,2,0,1,2,1,503
900,15,2,0,3,0,2,0,0,550,1,3,0,1,3,0,116
1200,45,2,0,1,0,1,2,0,447,0,0,0,0,0,0,20
1500,55,4,0,2,0,2,1,0,533,1,4,0,1,4,0,50
2400,45,2,1,1,2,0,1,0,913,0,3,0,0,4,0,93
900,55,1,0,1,1,0,0,0,882,0,1,0,0,1,0,19
2700,35,2,0,2,2,1,3,0,462,0,3,0,0,3,0,143
1500,55,2,1,3,0,1,3,0,524,1,3,0,1,3,0,47
1200,55,1,0,0,0,1,2,0,510,4,2,0,4,2,0,54
2100,55,1,1,0,1,0,5,0,911,1,1,0,1,1,0,50
1200,45,1,1,1,2,1,3,0,425,2,1,0,2,0,0,47
2100,55,1,1,1,0,1,1,0,968,0,3,0,0,2,0,50
1200,45,2,1,4,0,1,5,0,414,0,2,0,0,2,0,33
2400,15,3,0,1,0,0,2,0,640,0,2,0,0,1,0,142
3000,35,2,0,0,2,0,0,0,811,1,3,0,1,3,0,174
300,25,3,1,1,0,1,0,0,655,3,1,0,3,1,0,21
3000,55,3,1,0,0,0,5,0,679,1,0,0,2,0,0,64
900,45,1,0,1,0,0,1,0,665,1,2,0,1,2,0,31
600,45,2,0,1,1,2,6,0,1113,0,1,0,0,1,0,14
3000,55,1,1,1,0,0,3,0,1178,0,0,1,0,0,0,225
900,25,1,1,0,0,0,3,0,927,0,1,0,0,1,0,28
600,55,4,0,0,1,0,2,0,366,0,0,0,0,0,0,8
1800,25,1,0,0,0,1,3,0,125,1,1,0,1,1,0,96
1200,55,1,0,0,1,1,0,0,607,0,2,0,0,2,0,29
300,55,1,1,1,0,0,4,0,823,1,2,0,1,2,0,6
600,55,2,0,1,1,0,0,0,437,3,4,0,3,4,0,29
300,55,2,1,1,0,0,3,0,590,1,0,0,1,0,0,4
1500,35,2,1,1,2,1,0,0,1225,1,1,0,1,1,0,62
900,45,6,1,1,0,0,6,0,1090,0,1,0,0,1,0,14
2100,35,1,1,0,2,0,4,0,1032,1,2,0,1,2,0,104
2400,25,1,1,1,0,1,3,0,988,0,2,0,0,2,0,113
600,25,1,0,0,1,0,4,0,956,2,2,0,2,2,0,48
1200,55,1,1,1,3,4,3,0,594,1,3,0,1,3,0,49
2400,55,1,1,0,0,1,6,0,499,1,3,0,1,3,0,73
3000,25,1,0,1,2,0,6,0,430,1,2,0,1,2,0,235
2100,55,3,0,1,1,0,3,0,362,0,0,0,0,0,0,35
300,25,2,1,1,0,1,0,0,798,0,3,0,0,3,0,15
1200,25,4,1,2,1,4,4,1,502,2,2,0,2,2,0,84
2400,55,1,0,2,0,1,3,0,461,0,4,0,0,4,0,82
600,15,1,1,0,0,1,2,0,438,3,3,0,3,4,0,101
1500,55,2,0,1,1,1,0,0,1283,1,1,0,1,2,0,41
1200,55,3,0,1,0,1,1,0,1059,1,2,0,1,2,0,28
3000,15,2,1,0,2,0,1,0,1272,1,1,0,1,0,0,272
600,15,3,0,0,2,1,6,0,578,0,1,0,0,1,0,42
900,35,1,1,0,0,1,3,0,850,0,2,0,0,2,0,28
1200,25,3,0,0,1,2,5,0,1347,1,0,0,1,0,0,59
900,55,1,1,0,2,1,2,0,840,0,2,0,0,1,0,21
3000,45,4,0,1,0,4,5,0,1118,2,1,0,2,0,0,103
2700,35,2,0,0,1,2,5,0,936,3,2,0,3,2,0,179
1500,15,2,0,0,1,4,2,0,1014,2,1,0,2,1,0,180
2100,55,2,1,1,2,0,3,0,336,0,1,0,0,0,0,41
1500,55,1,0,2,1,2,5,0,159,4,0,0,4,0,0,64
2100,45,2,0,1,0,0,4,0,1037,1,1,0,1,1,0,56
2700,25,2,0,0,2,1,3,0,583,0,3,0,0,3,0,186
1500,15,3,1,3,1,1,3,0,992,1,1,0,1,1,0,142
1200,15,2,1,1,1,4,0,0,483,1,2,0,1,2,0,132
3000,35,2,0,2,0,0,0,0,433,0,3,0,0,3,0,128
300,45,3,1,1,0,0,0,0,871,3,1,0,3,1,0,10
2700,35,1,0,1,1,0,4,0,1121,1,0,0,1,0,0,96
3000,15,1,1,0,0,0,6,0,445,0,3,0,0,3,0,272
300,55,2,0,1,0,1,6,0,608,2,1,0,2,1,0,7
1800,55,3,0,1,0,1,0,0,910,1,1,0,1,1,0,36
300,25,1,1,1,0,0,1,0,712,2,2,0,2,2,0,21
1500,35,2,1,2,1,0,2,0,501,1,3,1,1,3,0,224
600,45,3,0,0,0,1,3,0,1071,0,1,0,0,1,0,9
3000,35,1,0,3,0,5,2,0,522,0,3,0,0,3,0,160
1800,25,1,0,2,0,0,1,0,969,0,2,0,0,2,0,98
300,15,3,0,1,0,0,5,0,542,1,2,0,1,2,0,26
3000,35,3,0,0,0,1,2,0,457,1,2,0,1,2,0,113
1500,45,2,1,0,2,1,0,0,357,1,0,0,1,0,0,45
2400,15,1,1,1,1,1,3,0,1093,0,1,0,0,1,0,174
900,35,1,1,3,0,0,1,0,1104,1,3,0,1,3,0,47
3000,35,2,0,2,0,0,2,0,314,4,1,0,4,1,0,197
1500,15,1,0,1,0,2,3,0,754,0,3,0,0,3,0,163
2400,45,1,1,3,0,0,1,0,468,0,2,0,0,2,0,68
3000,25,1,1,0,1,0,3,0,708,1,1,0,1,1,0,157
3000,25,2,1,3,3,1,4,0,641,0,3,0,0,3,0,234
2100,25,2,0,3,1,2,1,1,1158,1,0,0,1,0,0,123
600,35,2,0,1,1,0,5,0,1002,2,2,0,2,3,0,34
1500,25,2,0,0,2,5,5,0,558,2,2,0,2,2,0,134
3000,35,1,0,0,0,0,4,0,780,5,0,0,5,0,0,203
600,25,1,1,0,1,1,0,0,949,0,3,0,0,3,0,36
300,45,4,1,1,0,1,0,0,952,4,3,0,4,3,0,14
2400,35,1,1,3,1,3,5,0,972,4,2,0,4,2,0,197
600,25,1,1,2,0,1,2,1,684,3,1,0,3,1,1,127
1800,35,1,0,1,1,0,0,0,654,0,2,0,0,1,0,68
3000,35,1,1,0,1,0,6,0,308,2,0,0,2,1,0,130
600,45,1,0,1,1,0,3,0,1085,0,2,0,0,3,0,21
1500,15,5,1,1,1,1,4,0,334,3,0,0,3,0,0,197
3000,15,2,1,1,0,0,2,0,400,2,1,0,2,1,0,285
1800,35,1,1,1,2,2,1,0,995,1,3,0,1,3,0,112
1800,25,5,1,0,1,1,0,0,575,2,1,0,2,1,0,112
1500,45,3,1,0,1,0,6,0,725,1,2,0,1,2,0,42
2400,35,1,1,1,1,1,0,0,797,1,0,0,1,0,0,87
1200,55,2,0,2,0,0,3,0,1083,1,3,0,1,3,0,37
2700,15,4,1,1,0,1,2,0,438,0,3,0,0,3,0,189
2400,35,1,1,0,3,0,2,0,464,0,3,0,1,3,0,138
3000,55,1,0,0,0,1,0,0,1052,0,1,0,0,1,0,54
2400,15,3,1,2,0,1,3,0,1083,1,2,0,1,2,0,212
900,55,3,0,1,1,3,2,0,1194,0,0,0,0,0,0,16
2400,55,1,0,4,1,1,5,0,312,1,0,0,1,0,0,64
900,25,2,0,1,1,0,3,0,733,0,1,0,0,1,0,37
1800,25,2,0,0,1,2,2,0,377,0,0,0,0,0,0,66
900,35,2,0,3,0,0,0,0,847,1,1,0,1,1,0,34
2400,25,1,0,0,0,1,5,0,470,0,4,0,0,4,0,172
900,55,2,0,0,1,0,3,0,541,4,3,0,4,3,0,46
300,25,2,1,1,0,0,4,0,1013,1,3,0,1,3,0,19
3000,15,1,0,0,2,2,4,0,499,1,3,0,1,3,0,450
2100,15,2,0,1,0,0,3,0,1058,1,2,0,1,2,0,209
600,45,3,1,0,1,0,3,0,571,0,2,0,0,1,0,11
1500,55,1,0,0,0,0,0,0,487,0,3,0,0,3,0,39
2100,15,2,0,0,0,1,3,0,1123,1,0,0,1,0,0,148
300,45,2,1,0,0,1,1,0,303,1,0,0,1,0,0,6
300,15,2,1,0,0,0,4,0,333,1,0,0,1,0,0,19
600,55,2,0,1,1,1,2,0,527,0,2,0,0,2,0,14
1800,45,5,0,1,0,1,5,0,901,1,3,0,1,3,0,55
2100,55,2,0,1,3,1,4,0,524,0,4,0,0,4,0,86
1200,45,1,1,2,1,0,5,0,495,0,1,0,0,1,0,29
3000,25,2,0,1,0,0,0,0,457,0,3,0,0,3,0,170
3000,45,1,1,1,3,0,5,0,766,0,2,0,0,2,0,110
3000,35,1,1,0,0,0,1,0,522,5,2,0,5,2,0,237
900,35,2,1,1,0,0,2,0,574,0,2,0,0,2,0,25
1500,35,2,0,0,1,0,4,0,447,0,1,0,0,1,0,42
2400,25,2,1,2,0,0,2,1,894,1,0,0,1,0,0,110
1800,15,3,0,1,2,1,0,0,614,1,1,0,0,1,0,154
2400,25,1,0,3,2,2,4,0,1044,0,4,0,0,4,0,228
2400,35,2,0,1,0,1,1,0,451,0,1,0,0,0,0,53
1800,55,2,1,1,1,2,3,0,333,1,0,0,1,0,0,42
1800,35,1,0,0,1,1,5,0,1060,3,4,0,3,4,0,154
900,25,1,1,1,0,2,2,0,489,0,4,0,0,4,0,62
2100,35,3,1,1,2,0,5,0,473,4,4,0,4,4,0,184
3000,45,3,0,2,2,2,0,0,958,0,4,0,0,4,0,135
2400,25,2,1,1,1,2,2,0,629,0,1,1,0,1,0,419
1200,15,3,1,0,4,1,1,0,577,0,2,0,0,2,0,121
3000,55,1,1,2,1,0,5,0,362,0,0,0,0,0,0,53
3000,45,2,0,0,1,0,3,0,954,1,2,0,1,2,0,106
1800,55,2,1,1,1,1,4,0,993,1,1,0,1,1,0,41
300,55,2,0,1,0,1,6,0,886,2,1,0,2,1,0,7
300,45,2,1,1,0,0,2,0,796,0,1,0,0,0,0,4
3000,55,1,0,1,0,0,5,0,1148,0,0,0,0,0,0,41
1500,45,2,1,1,1,0,0,0,933,1,3,0,1,3,0,58
2400,35,2,1,0,0,3,4,0,282,0,0,0,0,0,0,52
1200,55,2,1,3,1,0,3,0,1128,0,0,0,0,0,0,21
300,35,1,0,0,1,1,5,0,536,0,3,0,0,3,0,12
1800,15,2,1,4,1,0,3,0,592,0,3,0,0,3,0,198
300,55,1,0,1,0,0,5,0,647,2,3,0,2,3,0,9
600,25,2,1,0,0,2,2,0,1003,1,2,0,1,2,0,32
2700,45,2,0,2,1,1,2,0,417,0,2,0,0,2,0,84
3000,45,2,1,0,0,4,3,0,1011,0,3,0,0,3,0,90
900,45,1,0,0,2,1,6,0,761,0,3,0,0,3,0,35
600,55,1,1,0,0,0,4,0,1255,1,0,0,1,0,0,10
600,15,2,1,2,0,0,5,0,721,0,3,0,0,3,0,54
2700,25,4,0,1,1,1,4,0,891,0,1,0,0,1,0,102
1200,15,1,0,0,2,2,0,0,693,0,0,0,0,0,0,86
900,25,2,0,1,0,1,4,0,802,0,2,0,0,2,0,42
2700,35,1,1,0,0,1,1,0,385,0,0,0,0,0,0,54
3000,45,2,1,1,2,1,0,0,1119,0,2,0,0,2,0,92
1200,55,1,1,1,1,0,3,0,639,0,2,0,0,2,0,27
1200,15,3,0,1,3,2,4,0,1024,2,1,0,2,2,0,170
2100,15,3,0,1,1,0,1,0,356,2,0,0,2,0,0,224
2100,15,1,1,2,1,1,6,0,254,0,0,0,0,0,0,142
600,35,2,1,1,1,1,0,0,493,1,3,0,1,3,0,29
2100,45,2,0,0,0,2,5,0,650,0,1,0,0,2,0,46
1800,25,5,0,1,0,0,3,0,1147,1,1,0,1,1,0,78
2400,55,1,0,2,1,0,4,0,502,0,2,0,1,2,0,72
900,25,2,1,2,1,0,5,0,495,1,3,0,1,3,0,66
3000,15,2,1,0,6,1,3,0,842,1,0,0,1,0,0,414
1500,35,1,1,1,1,0,3,0,998,0,4,0,0,4,0,79
300,35,1,0,1,0,1,1,0,1082,1,3,0,1,3,0,14
3000,45,5,0,1,3,0,0,0,1015,1,3,0,1,3,0,124
2100,35,2,0,0,0,0,0,0,594,2,2,0,2,3,0,112
300,35,1,0,1,0,1,3,0,443,1,2,0,1,2,0,12
3000,45,1,0,1,0,2,4,0,786,1,2,0,1,2,0,112
2100,35,2,0,0,1,0,0,0,648,1,1,0,1,1,0,78
1500,25,3,1,0,0,0,1,0,1238,1,2,0,1,2,0,68
